id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1221888619473120793,"Luxury room, 2/F, city view, private bathroom",1857887,Lucy,,Binnenstad,51.03936,3.72944,Private room,50,60,0,,,10,146,0,
1224679927047806537,Basic kamer met luxe sfeer,226551835,Kim,,Gentbrugge,51.03401,3.76204,Private room,44,1,15,2024-12-05,3.46,2,29,15,
1224818881981711850,De Torenkamer,24224181,Soraya,,Dampoort,51.0527,3.74366,Private room,87,1,0,,,2,364,0,
1227289938311793307,Lichtrijk appartement met stadstuin,112568430,Heidi,,Stationsbuurt Noord,51.03687,3.72571,Entire home/apt,90,2,10,2024-12-15,2.59,1,54,10,
1230388359400675179,Chateau de Lentilles d’Eau,226149617,Michiel,,Wondelgem,51.1138,3.74041,Private room,100,1,19,2024-12-14,5.23,1,85,19,
1231035056730864705,Rodelijv Boetiek K1.1,14192228,John,,Sluizeken - Tolhuis - Ham,51.06039752728716,3.7247467760943787,Private room,177,1,0,,,5,313,0,
1231060713655255513,Rodelijv Boutique K2.1,14192228,John,,Sluizeken - Tolhuis - Ham,51.0606306,3.7247647,Private room,,1,0,,,5,300,0,
1231681439683161170,Rodelijv Boutique Suite,14192228,John,,Sluizeken - Tolhuis - Ham,51.06041482194967,3.724678869311542,Private room,172,1,0,,,5,314,0,
1231685873709700883,Rodelijv Boutique K1.2,14192228,John,,Sluizeken - Tolhuis - Ham,51.0606306,3.7247647,Private room,210,1,0,,,5,292,0,
1231821407880446718,Gent Apartments,329238536,Jessy,,Sluizeken - Tolhuis - Ham,51.0669577,3.7316724,Entire home/apt,139,1,17,2024-12-01,5.05,1,270,17,
1232644002823660564,'t saske,241513066,Esther,,Oud Gentbrugge,51.04380552108146,3.7458008864234102,Entire home/apt,76,2,1,2024-12-01,1,1,47,1,
1233269386225406653,Lovely Garden view apartment with free parking,486691757,Vidya,,Zwijnaarde,51.00881,3.70055,Entire home/apt,125,1,1,2024-12-15,1,1,84,1,
1233270778221663882,ecologische kamer 2 aparte bedden,561849519,Katrien,,Wondelgem,51.08423,3.71006,Private room,75,1,1,2024-09-08,0.28,4,299,1,
1233346461424259748,Papegaai 18,386468626,Florian,,Elisabethbegijnhof - Papegaai,51.0505706,3.7146567,Entire home/apt,127,2,6,2024-12-16,3.40,1,72,6,
1234635770016821963,Mooie kamer in huis,16574538,Peter,,Sint Amandsberg,51.07292,3.76253,Private room,50,2,1,2024-09-10,0.28,1,360,1,
1234692271264532280,Huswell - Spacious apartment in Ghent with big ter,472694401,Jean-Paul,,Sluizeken - Tolhuis - Ham,51.0643253,3.7318355,Entire home/apt,197,2,9,2024-12-02,2.48,36,317,9,
1236120169685332679,Well-Located Apartment,141681609,Jill,,Binnenstad,51.04476,3.736122,Entire home/apt,,1,0,,,1,2,0,
1236370869922932109,Chez Anna City Center New,544213636,Archyi,,Binnenstad,51.05323,3.73417,Entire home/apt,127,2,4,2024-12-07,1.10,5,76,4,
1236380384338707660,Anna’s Castle City Center New,544213636,Archyi,,Macharius - Heirnis,51.05114,3.74146,Entire home/apt,167,2,0,,,5,75,0,
1236797139773606599,Nette moderne kamer centrum Gent,533608343,Rousso,,Binnenstad,51.050523,3.7313383,Private room,62,1,8,2024-11-23,2.40,4,115,8,
1236829654887200965,Cozy Central Apartment in Ghent,411938673,Vik,,Binnenstad,51.0516,3.73349,Entire home/apt,100,4,0,,,1,41,0,
1236853328515813380,Huswell - Bright apartment with city view,472694401,Jean-Paul,,Brugse Poort - Rooigem,51.0550207,3.7024979,Entire home/apt,191,2,1,2024-12-04,1,36,353,1,
1236853648271910436,cosy,545834142,Abderrahim,,Binnenstad,51.05095044441985,3.732514053967302,Entire home/apt,82,1,48,2024-12-20,13.09,2,301,48,
1236914160508491378,Groot huis met mooie tuin nabij Gent,349615325,Jonas,,Drongen,51.046102416343444,3.6472728920654163,Entire home/apt,107,1,3,2024-11-10,1.67,2,116,3,
1237548938208697719,Huswell - Stunning apartment in the heart of Ghent,472694401,Jean-Paul,,Binnenstad,51.0564319,3.7241215,Entire home/apt,197,2,3,2024-11-16,1.13,36,321,3,
1237586575340545418,Gezellig huis in de Brugse poort,47312385,Karen,,Brugse Poort - Rooigem,51.05903,3.69684,Entire home/apt,175,2,7,2024-12-08,2.59,1,114,7,
1238303507715991849,Villa Remis,191864799,Julie,,Sint Denijs Westrem,51.02072,3.66365,Entire home/apt,547,1,3,2024-10-27,0.95,1,88,3,
1241382295848403915,Cosy 2 bedroom appartment,10288927,Gill,,Binnenstad,51.04379430441559,3.7367510050535206,Entire home/apt,250,2,0,,,1,99,0,
1245209205074159388,Anna’s Loft /Entire Loft in Gent,544213636,Archyi,,Oud Gentbrugge,51.03741,3.75261,Entire home/apt,100,1,6,2024-12-15,1.82,5,15,6,
1245621880177468133,2 bedroom stay near station,651974089,Johan,,Stationsbuurt Noord,51.03765218911904,3.708566801186359,Entire home/apt,139,3,0,,,1,215,0,
1246364090395308064,City apartment in Ghent.,13962409,Trui,,Watersportbaan - Ekkergem,51.0554016,3.707106599999999,Entire home/apt,,1,0,,,1,0,0,
1246986779212868995,Zesdrienegen,422396458,Charlotte,,Watersportbaan - Ekkergem,51.05192,3.70981,Entire home/apt,143,3,4,2024-12-10,1.28,1,129,4,
1247969843552590661,Cosy loft in the center of Ghent,24853434,Karolis,,Binnenstad,51.04621,3.72681,Entire home/apt,101,3,4,2024-12-16,2.14,1,73,4,
1248483216917779724,Bavohoeve Mendonk - Bavohuis (incl jacuzzi),597690365,Mare Gilbert N,,Kanaaldorpen en -zone,51.148013,3.8246128,Entire home/apt,150,2,12,2024-12-22,4.09,3,308,12,
1249038546750304671,Gezellige ruime kamer in woonhuis,568022445,Kristien,,Oostakker,51.07411111080336,3.7776037823168935,Private room,49,6,0,,,1,328,0,
1249038641172672512,Bavohoeve Mendonk - Bavoloft (incl jacuzzi),597690365,Mare Gilbert N,,Kanaaldorpen en -zone,51.14803,3.82447,Entire home/apt,159,2,11,2024-12-20,4.12,3,338,11,
1250513549912101617,De rode kamer,350523416,Veerle,,Zwijnaarde,51.015543031601744,3.6922922032955934,Private room,53,1,3,2024-11-24,1.30,1,24,3,
1250695447743619836,Stephanie's house,86091372,Stephanie,,Ledeberg,51.02855599999999,3.7495951,Entire home/apt,149,3,0,,,2,23,0,
1250796654880471220,A room at Stephanie's house,86091372,Stephanie,,Ledeberg,51.02855599999999,3.7495951,Private room,40,3,4,2024-12-14,1.48,2,206,4,
1252089385581911507,Huswell - Trendy modern corner studio with a view,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,221,2,0,,,36,361,0,
1252089662587597022,Huswell - Renovated studio in the heart of Ghent,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,,2,1,2024-11-18,0.79,36,362,1,
1252089930930384339,Huswell - Stylish studio in the vibrant heart of G,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,249,2,0,,,36,361,0,
1252090254622804427,Huswell - Modern Renovated Studio in the Vibrant H,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,239,2,0,,,36,362,0,
1252090585533908779,Huswell - Stylishly Renovated Studio in Ghent's Li,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,274,2,0,,,36,360,0,
1252090888108547892,Huswell - Stylish Duplex Studio with Premium Mater,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,268,2,1,2024-12-08,1,36,358,1,
1252091238662762113,Huswell - Chic Duplex Studio with High-Quality Fin,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,235,2,2,2024-11-23,1.54,36,338,2,
1252091604659865922,Huswell - Duplex Apartment for 4 Guests in the Hea,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,288,2,2,2024-12-07,0.68,36,339,2,
1252092006065613738,Huswell - Charming modern studio in the heart of G,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,225,2,0,,,36,361,0,
1252092440901628954,Huswell - Luxurious duplex studio in prime locatio,472694401,Jean-Paul,,Binnenstad,51.0509305,3.722888,Entire home/apt,261,2,1,2024-11-22,0.88,36,360,1,
1252775680110699127,Modern luxe stadsappartement met gedeelde tuin,489936546,Remi,,Stationsbuurt Zuid,51.03476987292149,3.71043909984382,Entire home/apt,112,2,12,2024-12-22,4.44,9,203,12,
1253613728311817417,1597 Medieval Modern House,500758838,Benjamin,,Binnenstad,51.05304839999999,3.7210593,Entire home/apt,156,2,0,,,1,79,0,
1255128607158698007,'t Achterdek,654324382,Dries,,Sint Amandsberg,51.06064419549627,3.749155833424305,Entire home/apt,131,1,0,,,1,347,0,
1256409499306600651,Maximiliaan appartement,11730018,Jan,,Stationsbuurt Noord,51.033202087659824,3.721743521961409,Entire home/apt,280,1,0,,,1,51,0,
1257115062706698871,Design appartement centrum Gent,200228773,Pauline,,Elisabethbegijnhof - Papegaai,51.04865352109744,3.716936519719486,Entire home/apt,140,2,5,2024-12-08,1.88,1,34,5,
1258642696260173113,La Maison Bleue - chambre TROIS,384806549,Ellen,,Elisabethbegijnhof - Papegaai,51.051293210639145,3.718157011039851,Private room,107,1,6,2024-12-23,4.86,3,57,6,
1259302848668890034,Volledig vernieuwd rijhuisje,98022454,Katrien,,Rabot  - Blaisantvest,51.06195720869286,3.7120096385478973,Entire home/apt,102,2,6,2024-12-08,2.57,1,21,6,
1260157119273761300,Flat near station in Gent,388614566,Morteza,,Stationsbuurt Noord,51.03602875816077,3.71345446743255,Entire home/apt,80,2,4,2024-12-11,1.79,1,75,4,
1261305465106895292,1 bedroom apartment + free bikes,31354851,Elke,,Brugse Poort - Rooigem,51.058856804573715,3.6931407388647397,Entire home/apt,120,4,1,2024-10-21,0.45,4,152,1,
1262218711283247547,Amazing Canal-Side Apartment in the Heart of Gent,651961264,Mathis,,Elisabethbegijnhof - Papegaai,51.0541,3.71898,Entire home/apt,317,1,5,2024-12-24,3.33,6,335,5,
1262884097540321108,Cosyy II,545834142,Abderrahim,,Binnenstad,51.05113,3.73264,Entire home/apt,82,1,13,2024-12-25,5.13,2,340,13,
1262906950250832591,Huswell - Cape Montigny - A Beautifully Renovated,472694401,Jean-Paul,,Binnenstad,51.0446356,3.726394,Entire home/apt,202,2,3,2024-11-17,1.45,36,333,3,
1263723041102929169,Huswell - Elegant studio in city center,472694401,Jean-Paul,,Binnenstad,51.0555506,3.7293952,Entire home/apt,182,2,4,2024-11-24,1.74,36,345,4,
1263737560728953988,Sarah's house,5282403,Sarah,,Oostakker,51.0778839,3.7662186,Entire home/apt,120,2,1,2024-12-22,1,1,13,1,
1263747470575920332,Cozy modern room with balcony near Ghent Centre,364751840,Kristof,,Sluizeken - Tolhuis - Ham,51.064222446580324,3.7231439751282,Private room,90,1,13,2024-12-18,5.27,1,333,13,
1267298899136843382,Full apartment near city center,97573561,Haider,,Elisabethbegijnhof - Papegaai,51.05817000888879,3.7139412355881696,Entire home/apt,,3,0,,,3,1,0,
1268854134406129342,Cosy & practical house in Ghent,657459785,Victoria,,Rabot  - Blaisantvest,51.0647054,3.7082224,Entire home/apt,125,2,5,2024-12-08,2.83,1,12,5,
1270333155987773809,2Bangkok Residence,657794239,Nikki,,Brugse Poort - Rooigem,51.0604522,3.6929842,Private room,91,1,0,,,2,344,0,
1271637328168339394,Big House Ghent with Fireplace,549271070,Nadine,,Oud Gentbrugge,51.04361293302425,3.747064456012324,Entire home/apt,109,2,0,,,1,49,0,
1273080897166582550,Huswell - Charming townhouse in Ghent perfect for,472694401,Jean-Paul,,Brugse Poort - Rooigem,51.05830049999999,3.6977077,Entire home/apt,291,2,2,2024-11-09,1.13,36,348,2,
1273809695742731398,cute huisje met prachtige tuin,202438487,Julie,,Stationsbuurt Noord,51.03308,3.72322,Private room,200,1,2,2024-11-23,0.98,1,357,2,
1273967048807976427,Urban green oasis in Ghent,658620108,Rafaela,,Muide - Meulestede - Afrikalaan,51.074681303177066,3.7289213262249357,Entire home/apt,174,2,4,2024-12-11,2.26,1,335,4,
1274439859743219122,Cosy Colorful Modern Home,28701190,Sara,,Brugse Poort - Rooigem,51.0558016,3.6999623,Entire home/apt,176,2,0,,,1,3,0,
1274696153096662287,Room in a Charming House near Gravensteen,342329863,Edy,,Rabot  - Blaisantvest,51.06739746359206,3.726591973985344,Private room,83,2,13,2024-12-10,9.07,2,166,13,
1276007107088803483,Design Studio 197 #Ghent,17467316,Benoit Maxime G,,Binnenstad,51.0458011,3.7301513,Entire home/apt,140,4,2,2024-12-08,1.11,1,172,2,
1276122402184632697,Spacious Room Near Citycentre,342329863,Edy,,Rabot  - Blaisantvest,51.06742032173539,3.7269241501972545,Private room,74,2,6,2024-12-08,4.00,2,338,6,
1277275675661016299,Lits de Lo - Lo Sable,657407296,Isolde,,Stationsbuurt Noord,51.03859905964137,3.71285526506052,Private room,98,1,1,2024-12-14,1,6,348,1,
1277275873944728310,Lits de Lo - Lo Verde,657407296,Isolde,,Stationsbuurt Noord,51.036466352236495,3.713606505170895,Private room,,1,0,,,6,355,0,
1277276052699539620,Lits de Lo - Lo Doux,657407296,Isolde,,Stationsbuurt Noord,51.03692,3.71266,Private room,98,1,1,2024-12-18,1,6,350,1,
1277276254601477527,Lits de Lo - Lo Brise,657407296,Isolde,,Stationsbuurt Noord,51.03715,3.71431,Private room,109,1,3,2024-12-21,3,6,362,3,
1277276407620743583,Lits de Lo - Lo Rêve,657407296,Isolde,,Stationsbuurt Noord,51.03713,3.71357,Private room,98,1,1,2024-12-15,1,6,356,1,
1279495471567751515,Cozy Retreat for Two in the Heart of Ghent,502108298,Eduardo,,Elisabethbegijnhof - Papegaai,51.05097079999999,3.7172998,Entire home/apt,89,1,4,2024-12-08,2.26,6,153,4,
1281123782366848985,Cozy home in Ghent,83578946,Bram,,Dampoort,51.05625938356258,3.7494291827668236,Entire home/apt,112,2,0,,,1,70,0,
1281263409984522467,Vlierefluiter,17115299,Karo,,Stationsbuurt Noord,51.03364342629995,3.7258952343933194,Entire home/apt,100,1,0,,,1,318,0,
1283415828123010580,Toplocatie + Volledige appartement,660718213,John,,Sluizeken - Tolhuis - Ham,51.05774,3.73584,Entire home/apt,134,1,1,2024-12-08,1,1,361,1,
1284133337127674355,Nadine,289062525,Carl,,Brugse Poort - Rooigem,51.055460134574446,3.690140213369479,Private room,55,1,0,,,1,178,0,
1286118606441150088,Great loft with terrace middle in the center,247391038,Carine,,Binnenstad,51.0557234,3.7229702,Entire home/apt,270,1,0,,,1,327,0,
1286157836342475595,Bright Central Studio,18749808,Astrid,,Binnenstad,51.058627172232924,3.7277827039361,Entire home/apt,88,2,0,,,1,92,0,
1286859517448961859,"Ces Home, Home away home",135963419,Moris,,Elisabethbegijnhof - Papegaai,51.05133876220535,3.710801730227263,Entire home/apt,192,2,0,,,1,135,0,
1287620546422662514,Private suite historical centre,587306147,Kim,,Binnenstad,51.057737581363725,3.723606195525427,Private room,151,1,0,,,3,323,0,
1289025583657410352,Huswell - Stylish apartment on top location,472694401,Jean-Paul,,Binnenstad,51.0506583,3.7275714,Entire home/apt,237,2,1,2024-12-09,1,36,346,1,
1289226280737728887,Cosy house. Free bikes included.,126441611,Frederik,,Sint Amandsberg,51.07324774605075,3.7528740000868406,Entire home/apt,,2,3,2024-12-05,2.50,1,0,3,
1290359241402263431,Lits de Lo - Lo Ciel,657407296,Isolde,,Stationsbuurt Noord,51.03875964635386,3.714078463751448,Private room,98,1,2,2024-12-14,2,6,348,2,
1290612557376944518,rooftop-studio topligging Gent,11715743,Lot,,Stationsbuurt Noord,51.0408845,3.707520399999999,Entire home/apt,80,2,4,2024-12-24,3.75,2,100,4,
1292648148074121115,Studio Retreat in the Centre of Ghent,659846787,Eduard,,Elisabethbegijnhof - Papegaai,51.0520783,3.7198764,Entire home/apt,85,1,1,2024-12-08,1,4,175,1,
1292696092942907612,Studio in the heart of Ghent,96544824,Valerie,,Binnenstad,51.05439163051486,3.729388740866277,Entire home/apt,102,1,4,2024-12-22,3.75,1,354,4,
1292750571137151052,Apartment near city centre,662799310,Shakir,,Binnenstad,51.04461260792516,3.721361425077713,Entire home/apt,,1,0,,,1,0,0,
1293234427467885642,Charming Studio Retreat for Two in Central Ghent,659846787,Eduard,,Elisabethbegijnhof - Papegaai,51.0520783,3.7198764,Entire home/apt,88,1,1,2024-12-01,1,4,175,1,
1293234997566870688,Cozy Studio for Two in Central Ghent,659846787,Eduard,,Elisabethbegijnhof - Papegaai,51.0520783,3.7198764,Entire home/apt,85,1,3,2024-12-18,3,4,174,3,
1293237030643747873,Comfort 1,331340556,Mounaim,,Binnenstad,51.0496959,3.7316576,Entire home/apt,100,1,2,2024-12-22,1.87,4,171,2,
1293239127559399916,Studio for 2 in City of Ghent,659846787,Eduard,,Elisabethbegijnhof - Papegaai,51.0520783,3.7198764,Entire home/apt,85,1,0,,,4,170,0,
1293358135945384815,Comfort 2,331340556,Mounaim,,Binnenstad,51.05030841640274,3.7308476683901226,Entire home/apt,74,1,6,2024-12-24,5.62,4,335,6,
1293394516190305150,Comfort 3,331340556,Mounaim,,Binnenstad,51.04972510833666,3.73160183429718,Entire home/apt,100,1,4,2024-12-22,3.75,4,352,4,
1295650501564139391,familie kamer  voor 4,657794239,Nikki,,Brugse Poort - Rooigem,51.0604522,3.6929842,Private room,155,1,0,,,2,74,0,
1296304692612313822,8z dreamz 1,110115587,Nelson,,Binnenstad,51.0578774,3.7268169,Entire home/apt,105,1,1,2024-12-24,1,4,315,1,
1296312870081088525,8Z Dreamz 3,110115587,Nelson,,Binnenstad,51.0578774,3.7268169,Entire home/apt,105,1,0,,,4,354,0,
1296320388144901782,8Z Dreamz 0,110115587,Nelson,,Binnenstad,51.0578774,3.7268169,Entire home/apt,105,1,0,,,4,352,0,
1297697949701766396,Luxueuze loft met prachtig zicht,225863645,Lore,,Binnenstad,51.05347,3.73177,Entire home/apt,133,2,0,,,1,134,0,
1298403676384831697,Huswell - Charming apartment in the heart of Ghent,472694401,Jean-Paul,,Binnenstad,51.0556724,3.722634700000001,Entire home/apt,434,2,0,,,36,354,0,
1300045654303591810,Gent Gently apartment in center,510845010,Laura,,Binnenstad,51.059696250737886,3.725710106880404,Entire home/apt,125,1,0,,,4,343,0,
1300580813865916346,Leuke duplex naast het station,24358699,Colin,,Stationsbuurt Zuid,51.033792546597084,3.7073902604940927,Entire home/apt,41,30,0,,,1,287,0,
1300636050478894655,Scala,448402814,Peter,,Dampoort,51.04999143531771,3.765096351837154,Entire home/apt,200,2,1,2024-12-08,1,1,352,1,
1301057574194469084,kamer gent centrum,664639410,Thibeau,,Binnenstad,51.058156688833996,3.725889962283274,Private room,69,1,1,2024-12-22,1,1,89,1,
1302147922411631668,Locatie met uitzicht,575937277,Maria Laura,,Binnenstad,51.0486505,3.7203737,Private room,74,1,1,2024-12-22,1,1,146,1,
1302762393308222644,Chic Room W/ private Bathroom in the heart of Gent,651961264,Mathis,,Binnenstad,51.051950888048175,3.7247075725791756,Private room,131,1,2,2024-12-15,2,6,340,2,
1302860793057189775,2BR+1LR Apt. Only 15-Mins to Gravensteen Castle,651961264,Mathis,,Binnenstad,51.041376925670306,3.731388355535246,Entire home/apt,283,1,1,2024-12-08,1,6,322,1,
1302998179281986314,Luxe loft-kamer centrum Gent,533608343,Rousso,,Binnenstad,51.050935602762564,3.7303841687544725,Private room,68,1,0,,,4,208,0,
1303541470447990748,Charming 1-Bedroom Retreat Near Ghent City Center,68361339,Tony,,Binnenstad,51.0409567,3.727684,Entire home/apt,110,1,0,,,8,173,0,
1303554688962517299,Basic black & White room,226551835,Kim,,Gentbrugge,51.03388429488964,3.761913983122867,Private room,43,1,1,2024-12-11,1,2,2,1,
1305226798418319867,Luxury Duplex Penthouse With Designer Furniture,502108298,Eduardo,,Elisabethbegijnhof - Papegaai,51.0490128,3.713107099999999,Entire home/apt,770,1,0,,,6,177,0,
1307072602363013870,"Cozy Canal-Side 2BR+1LR Apt, @ Center of Gent",651961264,Mathis,,Elisabethbegijnhof - Papegaai,51.052939255598325,3.718355456695177,Entire home/apt,192,1,1,2024-12-11,1,6,345,1,
1307346882692721976,Duplexappartement met tuin,28629933,Laura,,Muide - Meulestede - Afrikalaan,51.07513202939481,3.7303491323693376,Entire home/apt,114,1,0,,,1,48,0,
1307819906767038184,Bavohoeve Mendonk - Bavoschuur (incl. Jacuzzi),597690365,Mare Gilbert N,,Kanaaldorpen en -zone,51.147905314859045,3.824484053967301,Entire home/apt,161,2,0,,,3,356,0,
1307898554059102712,Lovely & Stylish Room Apartment in Heart of Ghent,651961264,Mathis,,Binnenstad,51.05169,3.72637,Private room,123,1,0,,,6,341,0,
1307951847210415417,Spacious apartment with terrace,476360780,Valerie,,Stationsbuurt Noord,51.03568676621513,3.717362245536691,Entire home/apt,110,2,0,,,8,29,0,
1308616706225374323,Cosy Room in the Heart of Ghent,415961981,Albina,,Binnenstad,51.051958475246025,3.7254632779098573,Private room,84,2,0,,,3,362,0,
1308642482771541051,Comfy Room @ The Heart of Ghent's Cultural Scene,651961264,Mathis,,Binnenstad,51.053389686982506,3.7256140348620055,Private room,115,1,2,2024-12-19,2,6,349,2,
1308858667563629979,Single room in a bright home,20482518,Lot,,Brugse Poort - Rooigem,51.05911381643921,3.6970083274709866,Private room,63,2,0,,,2,154,0,
1309237615972246006,Mooie loft kamer Centrum Gent,533608343,Rousso,,Binnenstad,51.05158492028494,3.73075727574745,Private room,65,1,0,,,4,178,0,
1310250268302458385,"SoGo Guesthouse, room ""Ayana""",433468746,Fre & Mur,,Binnenstad,51.04874185225124,3.7284376883605974,Private room,125,2,1,2024-12-16,1,4,51,1,
